tcp,algorithm,tcp_throughput,tcp_latency,cbr_throughput,cbr_latency
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.31456 0.53248 1.58912 0.5824 1.55584 0.48256 1.64736 0.7488 1.46432 1.09824 1.14816,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342978589744 0.0344094556962 0.0347354375 0.034492026178 0.0349375142857 0.0345287807487 0.0346406551724 0.034481020202 0.0352219666667 0.0345325681818 0.035261530303 0.0344020289855,0 0 0 0 0 0 0 0 7.67928 7.938 7.90104 7.86912 7.94976 7.812 7.95648 7.87248 7.94976 7.95984 7.80696 7.88928,0 0 0 0 0 0 0 0 0.0308764384161 0.0317971900529 0.0310737837551 0.0321107064475 0.0311194792899 0.0320801369892 0.0309824831081 0.032173996799 0.0313390181741 0.0320879875475 0.0316703122445 0.0316291586457
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 1.27296 0.4576 1.56416 0.99008 1.2064 2.48768 2.52928 2.52096 1.32288 0.94016 2.40448,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342367272727 0.0342795816993 0.0341407272727 0.034466462766 0.0353249495798 0.0343733241379 0.0356604548495 0.0358475789474 0.0359088316832 0.0356654842767 0.0340966283186 0.0355264775087,0 0 0 0 0 0 0 0 7.6692 7.95312 7.96488 7.8792 7.88928 7.93968 7.518 7.47432 7.47936 7.74648 7.97496 7.55496,0 0 0 0 0 0 0 0 0.0308674370208 0.0316605640051 0.0309051725374 0.0320546577825 0.0316536946337 0.0317109587389 0.0338387086034 0.0340930555181 0.0341523524259 0.0322330368684 0.0313221468296 0.0336461031799
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.67392 1.14816 1.2064 1.53088 1.01504 0.80704 1.456 0.73216 1.40608 0.74048 1.38944 0.8736,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343637777778 0.0342236811594 0.0344220206897 0.0351807228261 0.0347069180328 0.0341079072165 0.0350273257143 0.0341885 0.0347554615385 0.034140988764 0.0348483113772 0.034694152381,0 0 0 0 0 0 0 0 7.66248 7.95648 7.87416 7.74312 7.8288 7.97496 7.85568 7.96824 7.93128 7.96152 7.88088 7.89432,0 0 0 0 0 0 0 0 0.0309055327779 0.031592579603 0.0315406104118 0.0321582775005 0.0313191298283 0.0312534748262 0.0322724848161 0.0310820044276 0.0320829692862 0.031096972357 0.0321072255383 0.0312329059374
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.31456 0.77376 1.23136 1.1648 0.71552 1.4144 2.51264 1.28128 0.94016 1.14816 1.06496,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343042051282 0.0343649177215 0.0349442795699 0.0343910878378 0.0346397071429 0.0345731860465 0.0344828882353 0.0356815364238 0.0356521688312 0.0340711061947 0.0350386884058 0.034205359375,0 0 0 0 0 0 0 0 7.686 7.91448 7.9044 8.0136 7.89096 7.9548 7.95144 7.49448 7.7952 7.9884 7.88424 7.96656,0 0 0 0 0 0 0 0 0.0308755304918 0.031797099342 0.0313030467588 0.0317892295597 0.0316075009581 0.0311486219641 0.0319667821678 0.0338550620937 0.0321943101293 0.0313034170347 0.0317895896015 0.0315081155631
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.6656 1.19808 0.73216 0.85696 1.43104 0.71552 1.456 0.72384 1.42272 0.9984 1.23968 1.04,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343974875 0.0342357222222 0.0348827840909 0.0339242524272 0.0345577209302 0.0350855930233 0.0343144857143 0.0350665172414 0.034308625731 0.0353689833333 0.0342877315436 0.03507696,0 0 0 0 0 0 0 0 7.65408 7.93968 7.99848 8.00184 7.92624 7.92456 7.89096 7.94472 7.89432 7.83216 7.9296 7.89768,0 0 0 0 0 0 0 0 0.0308919835382 0.0316158228946 0.0313267731569 0.0311980493387 0.0320110521407 0.0312312073352 0.0318800598254 0.0313036542609 0.0318337169611 0.0316972239382 0.0316674608051 0.0316020923208
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.71552 1.19808 1.4144 0.8736 1.28128 0.84032 1.60576 0.77376 1.40608 0.75712 2.22976 2.22144,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343908488372 0.0343401666667 0.0353027176471 0.0341254761905 0.0350542142857 0.0341984950495 0.0348884041451 0.0343327311828 0.0348761597633 0.034132021978 0.035201358209 0.0358220524345,0 0 0 0 0 0 0 0 7.67928 7.97832 7.78344 8.02872 7.90608 8.03544 7.74648 7.91616 7.8624 7.95816 7.64232 7.58016,0 0 0 0 0 0 0 0 0.0309423902866 0.0316877740577 0.0321712680768 0.031326219502 0.0320763274543 0.0313089669663 0.0322143964433 0.0311704095925 0.0321414869658 0.031132985856 0.0331719459222 0.0336664995567
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 1.32288 2.51264 1.54752 0.89024 1.7472 0.64064 0.85696 1.43936 0.55744 1.72224 0.53248,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343012467532 0.0344438679245 0.0356774039735 0.035796655914 0.0343325140187 0.0351195285714 0.0345537142857 0.0342341359223 0.0346061445087 0.0341424477612 0.0347975652174 0.03428290625,0 0 0 0 0 0 0 0 7.58688 7.98672 7.48776 7.7532 7.8624 7.79352 7.88088 7.93464 7.8624 7.9548 7.8288 7.91448,0 0 0 0 0 0 0 0 0.0308367340567 0.031927730122 0.033918906888 0.0326219365114 0.0312036149573 0.0325999249838 0.0310049458538 0.0312902132119 0.0320024284188 0.0309746635692 0.0324373854077 0.0309503909998
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.65728 1.3312 0.81536 1.31456 1.43936 0.84032 1.03168 0.53248 0.67392 1.6224 0.47424 1.48928,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0344006962025 0.03435186875 0.0351883061224 0.0343480506329 0.0355904855491 0.0340134950495 0.0347665403226 0.034355 0.0339138148148 0.0345749333333 0.0345842807018 0.0344159050279,0 0 0 0 0 0 0 0 7.68768 7.94472 7.9296 7.96488 7.84056 7.97664 7.91784 8.04888 8.05392 7.92456 7.95984 7.9548,0 0 0 0 0 0 0 0 0.0308798208042 0.0318544271516 0.0314065976695 0.0317978527737 0.0323791071352 0.0312096366891 0.0316023360917 0.0310293020246 0.0310907467668 0.0322615539538 0.0309129698185 0.0320208982049
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 1.32288 0.832 1.2896 1.67232 0.73216 2.19648 2.52096 1.7472 0.68224 1.01504 0.63232,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342574805195 0.0343785786164 0.03526752 0.0342832580645 0.0353473880597 0.0342721136364 0.0351454318182 0.0358722376238 0.0358202 0.0342256463415 0.0343057459016 0.0339802105263,0 0 0 0 0 0 0 0 7.68432 7.93632 7.96656 7.94304 7.7952 7.9548 7.644 7.47096 7.69104 7.93464 7.90608 7.95984,0 0 0 0 0 0 0 0 0.0308488353739 0.0318402152837 0.03147656938 0.0316979596024 0.0325351771552 0.0311458340021 0.0331063661538 0.0341034036429 0.0329602273919 0.0310963377091 0.0314366070973 0.0310074934572
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.624 1.40608 0.56576 1.54752 2.2048 0.5408 1.98016 0.50752 1.69728 0.69888 1.52256 2.52096,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0341874 0.0343805798817 0.0347090441176 0.0345168010753 0.0358140981132 0.0342717692308 0.0349792983193 0.0348137377049 0.0346776911765 0.0351622380952 0.0344011639344 0.0357236171617,0 0 0 0 0 0 0 0 7.67424 7.94304 8.0052 7.94136 7.60032 7.938 7.74984 8.04216 7.85568 7.92288 7.84056 7.48776,0 0 0 0 0 0 0 0 0.0308398975482 0.0318144395093 0.0310596810073 0.0320826606727 0.033599831786 0.0309615911111 0.0327719269456 0.0309589945686 0.0322614764756 0.0312978541137 0.0319694623955 0.0339220785282
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 1.31456 1.13152 0.94016 1.06496 1.19808 0.61568 1.32288 1.13152 1.21472 0.52416 1.33952,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342197532468 0.0343863164557 0.0348977132353 0.0344928938053 0.0342245703125 0.0351858055556 0.0339209189189 0.0344051572327 0.0348668235294 0.034706760274 0.0338948888889 0.0344026459627,0 0 0 0 0 0 0 0 7.686 8.01024 7.79352 7.87584 7.98504 7.81368 7.99176 7.94976 7.812 7.84056 8.00688 7.88088,0 0 0 0 0 0 0 0 0.0308461906011 0.031878159396 0.0316449581806 0.0312764268345 0.0315524653903 0.0319223227263 0.0310438860626 0.0319010879121 0.0315985531183 0.0315959027212 0.0309304177507 0.0318155344276
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.32288 2.50432 2.52928 1.03168 1.2064 1.50592 0.84864 0.56576 1.29792 0.79872 1.248,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.034295025641 0.0344371194969 0.0357301262458 0.0358934473684 0.0356117096774 0.0343161034483 0.0353927734807 0.0344774117647 0.0341742352941 0.0341477628205 0.03515503125 0.0343059533333,0 0 0 0 0 0 0 0 7.65408 7.97496 7.48608 7.47936 7.86576 7.94472 7.77 7.91448 8.00688 7.9296 7.96152 7.99344,0 0 0 0 0 0 0 0 0.0308928055312 0.0318652456288 0.0339586140036 0.034131675876 0.0318580311833 0.0316936504546 0.0323396875676 0.031271434515 0.0310075820394 0.0316651074153 0.0314643255961 0.0317126143338
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.99008 1.08992 1.28128 0.94016 1.46432 0.7904 1.19808 0.63232 1.07328 1.11488 1.06496 1.23136,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0345352436975 0.0346604503817 0.035069038961 0.034311699115 0.0351863579545 0.0340949578947 0.0349090347222 0.0339636973684 0.034174379845 0.0351479029851 0.0341937890625 0.0349895878378,0 0 0 0 0 0 0 0 7.56504 8.02872 7.84728 7.9716 7.77 7.99008 7.91616 8.01024 8.022 7.88928 7.96824 7.83384,0 0 0 0 0 0 0 0 0.0311368070175 0.0317091031597 0.0318434632841 0.0314376225501 0.0321479137297 0.0311877401177 0.0319281018676 0.0310406887584 0.031513921466 0.0317677116695 0.0314895629349 0.0318108910573
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.59904 1.42272 0.71552 0.59072 1.9136 0.54912 0.80704 0.69888 0.82368 1.08992 0.99008 1.21472,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343091666667 0.034261871345 0.0348505697674 0.0340773098592 0.0348743956522 0.034908 0.0342549072165 0.0339498809524 0.0341361010101 0.0348724198473 0.0340441848739 0.0351670410959,0 0 0 0 0 0 0 0 7.74144 7.88928 7.94976 8.02872 7.80024 7.94976 7.97328 8.02368 7.97496 7.90608 7.9632 7.88256,0 0 0 0 0 0 0 0 0.0308556263021 0.0317476181857 0.0312420190194 0.0310524028039 0.0326640861512 0.0310535431107 0.0312641169406 0.031092959799 0.0312356256583 0.0317553516787 0.0313538535865 0.0319762197357
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.63232 1.3312 0.78208 0.67392 1.7056 0.84864 0.54912 0.76544 0.85696 0.9568 1.00672 1.06496,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0341568815789 0.0344168625 0.0351423404255 0.0339783209877 0.0347077170732 0.0347468823529 0.0340906969697 0.0338822717391 0.033869631068 0.0343019826087 0.0349741570248 0.034217046875,0 0 0 0 0 0 0 0 7.70616 7.91448 7.854 7.9716 7.9548 7.82208 7.99344 8.01192 8.02536 7.97496 7.90608 7.90608,0 0 0 0 0 0 0 0 0.0308821528232 0.0318300908512 0.0313974708021 0.0310385424658 0.0324210718057 0.0311406408935 0.030953674443 0.0311354663451 0.0312317067197 0.0314646151253 0.0316565252869 0.0315239468763
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.46432 0.85696 1.29792 0.88192 0.59072 1.68064 0.64064 1.48096 2.52096 2.52096 1.15648,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343807564103 0.0344496931818 0.0352112912621 0.0343082628205 0.0351872924528 0.0339454647887 0.034630960396 0.0348041298701 0.0344207078652 0.0357576765677 0.035894970297 0.0356501510791,0 0 0 0 0 0 0 0 7.63056 7.92456 7.9212 7.9296 7.90776 8.00184 7.88928 7.8708 7.90608 7.47768 7.47264 7.82376,0 0 0 0 0 0 0 0 0.0308674242624 0.0320168927284 0.0314783088017 0.0317288955508 0.0315290979392 0.0309932506823 0.0323067140119 0.031055929349 0.032022338504 0.0339404347338 0.0341405539568 0.032014234271
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 1.32288 1.30624 0.49088 0.68224 1.60576 0.64896 1.54752 0.44928 1.69728 0.4576 1.61408,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342243766234 0.0342834654088 0.0353016242038 0.0342152372881 0.0340246829268 0.0344681450777 0.0351259615385 0.0346022150538 0.0344458333333 0.0346295686275 0.0346026727273 0.0343416804124,0 0 0 0 0 0 0 0 7.67928 7.89432 7.75824 7.94136 7.96488 7.8624 7.87752 7.95312 7.94976 7.81536 7.96656 7.81536,0 0 0 0 0 0 0 0 0.0308424966091 0.0318366460949 0.0319519047207 0.0309689069177 0.0310849017085 0.0321015365385 0.0312259637449 0.0321768973384 0.0309255722739 0.0322693546862 0.0309220229861 0.0319760292347
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.624 1.58912 0.54912 0.73216 1.664 0.4576 1.63072 0.53248 1.38944 0.69056 1.48096 0.68224,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343583466667 0.0344867696335 0.0345603787879 0.0339230454545 0.034767325 0.0342355090909 0.0347539591837 0.034270328125 0.0346987964072 0.0342615180723 0.0347928820225 0.0342624878049,0 0 0 0 0 0 0 0 7.76496 7.83048 7.98336 7.93464 7.91112 7.97664 7.87584 7.95648 7.91952 7.91616 7.88256 7.98168,0 0 0 0 0 0 0 0 0.030891788836 0.0320359866981 0.0310173764731 0.0310942369257 0.0323853164154 0.0308696048863 0.0322925172782 0.0309886919341 0.0320584836657 0.0310906859083 0.0321763627451 0.0310769783204
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.63232 1.27296 1.13152 1.08992 1.04 0.88192 0.84864 0.59904 0.7072 2.00512 2.52928 0.69888,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0341727894737 0.0342423529412 0.0346766911765 0.0344848396947 0.0342004 0.0350878867925 0.0338370196078 0.0339760416667 0.0339878352941 0.0349521244813 0.0358884736842 0.0353569642857,0 0 0 0 0 0 0 0 7.6944 8.03376 7.81368 7.93128 7.9464 8.01696 7.95312 7.93296 7.9884 7.73976 7.47936 7.92624,0 0 0 0 0 0 0 0 0.0308741956332 0.0317357718528 0.0315239898946 0.0314223423004 0.0314605987315 0.031620958508 0.0311706506126 0.0309839023719 0.03114606204 0.032773804428 0.0341253847709 0.0313444228487
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.6656 1.32288 2.50432 1.44768 0.92352 0.94016 1.05664 0.80704 1.27296 0.90688 1.1648 0.89856,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0344156125 0.0345001761006 0.0357424053156 0.0356268218391 0.0343160540541 0.0348704336283 0.033956007874 0.0351558350515 0.0343390849673 0.0350416055046 0.0343834 0.0349590740741,0 0 0 0 0 0 0 0 7.72464 7.94976 7.48776 7.72464 7.90608 7.9548 7.98504 8.0052 7.92288 7.93632 7.9212 7.90776,0 0 0 0 0 0 0 0 0.0309412809917 0.0319542749366 0.0339460029168 0.0323754047412 0.0313379281768 0.0315890796199 0.0313665975174 0.0315247450157 0.0317451013571 0.0315096706181 0.031671097561 0.031463690461
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.31456 2.52096 1.44768 0.9152 1.456 0.84032 1.44768 0.74048 1.34784 0.84864 1.4144,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342581410256 0.0343165822785 0.0355867491749 0.0356429482759 0.0340284727273 0.0351953428571 0.0344340693069 0.0347744425287 0.0342212808989 0.0348768395062 0.0341607058824 0.0349688588235,0 0 0 0 0 0 0 0 7.6524 7.93632 7.4844 7.75824 7.96152 7.84056 7.89936 7.83048 8.00016 7.86912 7.97496 7.87416,0 0 0 0 0 0 0 0 0.0308514880351 0.0317865 0.0338299129068 0.0323823048939 0.0312824473518 0.0322713833298 0.0312098409188 0.0320251403132 0.0311825823184 0.0320920061913 0.0311881502001 0.0321476200128
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.60736 1.44768 0.51584 0.86528 1.58912 0.36608 1.81376 0.53248 0.69056 2.1632 0.94016 0.96512,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342370684932 0.034463045977 0.0347528709677 0.0339699711538 0.034695460733 0.0341376818182 0.0347079816514 0.034893140625 0.0340301084337 0.0351153807692 0.0355352123894 0.0342331724138,0 0 0 0 0 0 0 0 7.58352 7.94472 7.96488 7.92624 7.99008 7.99344 7.8036 7.95312 7.9044 7.69272 7.86072 8.01696,0 0 0 0 0 0 0 0 0.0308192359327 0.031985950941 0.031045780637 0.0312377797796 0.0323268113961 0.0307960418243 0.0324023974166 0.0310124951415 0.031093317322 0.0330463428696 0.0316958365035 0.0314112996647
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.88192 1.14816 1.43104 0.84032 1.30624 0.86528 0.69888 1.23136 2.496 2.52096 2.52928 2.51264,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0345966603774 0.0344079275362 0.0353103430233 0.0339935643564 0.0350251019108 0.0340645288462 0.0345566785714 0.0340604662162 0.03567016 0.0358644752475 0.0359116842105 0.0358901986755,0 0 0 0 0 0 0 0 7.54488 8.0052 7.80192 7.94136 7.89936 8.00688 7.98168 7.9464 7.50456 7.47096 7.47768 7.48776,0 0 0 0 0 0 0 0 0.0310334773992 0.0316686551941 0.0321768677864 0.0312017385234 0.0320286288813 0.031312830256 0.031269473374 0.0315892534884 0.0339078303112 0.0341218846413 0.0341640467311 0.0341555795378
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 1.31456 0.4992 1.48928 1.1648 0.55744 1.0816 0.54912 1.63072 0.53248 1.98016 2.52096,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0343074487179 0.0344059936709 0.0345059 0.0344201340782 0.0345767071429 0.0343938358209 0.0341779923077 0.0341994090909 0.0346775867347 0.03439609375 0.0349092689076 0.0358556039604,0 0 0 0 0 0 0 0 7.6776 7.98504 7.98672 7.98168 7.79688 7.96488 8.02872 7.98 7.89096 8.0052 7.73808 7.47936,0 0 0 0 0 0 0 0 0.0308730238512 0.031847160951 0.0310076931005 0.0320168909703 0.031414081017 0.0309668194474 0.0315528202553 0.0309958023158 0.0322467240792 0.0309735481637 0.0327314229266 0.0340594296945
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64064 0.68224 1.69728 0.46592 1.7888 0.47424 0.84032 1.55584 0.42432 0.7904 2.08 2.52928,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0344283636364 0.0339604512195 0.0347604362745 0.0343978571429 0.0348728418605 0.0347545087719 0.0340185940594 0.0345984812834 0.0341253529412 0.0340097263158 0.035057008 0.0358155263158,0 0 0 0 0 0 0 0 7.69608 7.98336 7.8456 7.93296 7.87248 7.98168 7.938 7.88256 8.02032 7.9464 7.73136 7.47264,0 0 0 0 0 0 0 0 0.0308466295569 0.0310879564394 0.0323378940043 0.0308527825074 0.0325463862569 0.0309766337613 0.0312466372487 0.0321457282609 0.0308404882698 0.0311663264271 0.0329311418948 0.034045917491
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.59904 1.46432 1.25632 0.69056 1.1648 1.4144 0.84032 0.89024 1.53088 0.7904 1.43104 0.7072,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0341015 0.0344192045455 0.0353090860927 0.0342054216867 0.0343661428571 0.0353038705882 0.0343897128713 0.0343462616822 0.0351930108696 0.0343029684211 0.0348104127907 0.0343623529412,0 0 0 0 0 0 0 0 7.64232 7.93128 7.76328 7.95984 7.99512 7.77672 8.03208 7.9548 7.75656 7.91448 7.896 8.00688,0 0 0 0 0 0 0 0 0.0308108562321 0.0319784751112 0.031896615884 0.0311421010975 0.031702790082 0.0321322449773 0.0313701148295 0.0313571205913 0.0322949564652 0.0311687582254 0.0322004317021 0.0311365786823
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.624 1.44768 2.52928 2.52096 0.6656 1.4976 0.35776 0.75712 0.75712 1.32288 0.7904 0.82368,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342096133333 0.0343250977011 0.0357464473684 0.0358838811881 0.0353645125 0.0345426222222 0.0341229767442 0.0340310879121 0.0339923186813 0.0347697106918 0.0342363473684 0.0340125959596,0 0 0 0 0 0 0 0 7.64064 7.92456 7.47768 7.47264 7.90944 8.0304 7.9968 7.95816 8.02032 7.9296 7.91448 8.0052,0 0 0 0 0 0 0 0 0.0308084254617 0.031899497774 0.0339605320153 0.034109584982 0.0313257680544 0.0321838259414 0.0307953714286 0.0311431524171 0.0311756587767 0.0320138059322 0.0311808486521 0.0312181454355
Sack1,RED,0.49952 1.11488 2.5792 2.6624 2.6624 2.6624 2.6624 2.6624 0.64896 0.57408 1.57248 0.416 1.69728 0.4576 0.7488 1.21472 0.5408 1.1232 2.4544 1.86368,0.0341206557377 0.0328250746269 0.0326462967742 0.032496 0.032496 0.032496 0.032496 0.032496 0.0342648846154 0.0339095942029 0.0344772433862 0.03415038 0.0346509901961 0.0342384363636 0.0340571555556 0.0346184452055 0.0338918923077 0.0342391851852 0.0355894677966 0.0358253928571,0 0 0 0 0 0 0 0 7.68432 7.96656 7.9212 7.9548 7.86408 7.98168 7.96992 7.90608 8.02368 7.9548 7.54152 7.66752,0 0 0 0 0 0 0 0 0.0308399068649 0.0309535187685 0.0321830199364 0.0308538190074 0.0323251512497 0.0308826011366 0.0311655065346 0.0317619126647 0.0309788015075 0.0315350253432 0.0337385328581 0.0331172195443
